Edad,Genero,Nivel_Educativo,Ingresos_Mensuales
55,0,1,6556.014068385541
29,1,3,586.1227238025158
26,1,3,2736.4772225121505
37,1,2,14521.22387307485
56,0,1,10121.271568879249
44,0,3,-74.08468840304067
20,1,2,9270.552874024364
41,0,1,8988.024953789045
32,0,2,2971.0153856933325
51,0,1,-438.5933975650305
49,0,1,1019.5944995778627
38,1,1,-3970.8475800550987
18,0,3,-3358.202316507215
50,1,2,17807.816458643258
28,1,3,8312.60709108635
20,0,1,2128.850620588425
39,1,2,9371.41972912256
27,1,2,11759.507269474423
61,0,1,199.94559359057257
55,0,1,6736.482981380314
41,0,1,9041.114491773405
24,0,1,2171.9701615907506
53,0,1,9112.752450787146
18,0,1,-565.7532453348804
18,1,1,4745.143545281796
43,1,2,9608.506527222557
34,1,3,7936.441166078633
28,1,3,6752.70434887258
20,1,1,1087.1102120006435
27,0,1,3523.03041633911
19,0,3,10018.249104011767
49,1,3,9606.374078099898
33,1,1,4082.8002683395716
65,0,1,2283.1781732761483
43,1,1,8127.107030785235
57,1,2,4345.1814952010545
56,0,1,16249.28829833973
27,1,1,2541.223004136692
53,1,1,5704.218224994254
47,0,2,17256.334354005056
26,1,3,11892.991067271094
22,1,1,4298.675512580953
24,0,3,1253.5074088399479
53,1,3,6410.300123567096
18,0,2,9744.024455194036
44,0,1,10599.293524073746
29,0,1,9415.836688188447
33,1,2,2871.369535124302
65,0,2,9099.045809283953
25,0,1,9852.096554845468
42,1,1,5771.4885782128285
30,0,2,10711.51278174229
58,1,1,5683.707213150367
27,0,2,-415.35174751480827
57,0,3,10805.492755009263
50,1,1,4117.589277363524
52,0,3,7581.030528377563
54,1,1,-4723.1433015676175
56,1,2,5988.517592294277
45,0,2,4629.762369827273
33,1,1,-3309.8411245612806
25,1,2,-7133.44880629382
50,0,2,15487.617438140553
52,0,3,-8267.941945948089
55,0,3,4288.803538260005
29,0,2,5410.235594757922
32,0,2,7458.209484804356
34,0,3,11049.758888030328
44,0,3,12955.574862988255
38,0,3,9295.583578367503
38,1,3,-5467.785726023352
34,0,2,-1092.67226039265
44,0,3,5598.571675972882
29,1,2,-6066.705484394439
65,1,3,12188.532424769573
61,0,1,10103.934293858052
53,0,3,12063.243845647707
45,0,1,8110.881054310314
42,1,1,-190.58888314417436
26,1,1,-5767.734480984796
64,0,2,4143.988444150956
54,0,2,324.04127984389106
40,1,1,-1108.613493691506
28,0,2,11587.74690622196
18,1,1,4181.764918925504
33,1,2,7713.051629323238
30,0,2,10228.722628092908
37,1,2,13751.173276561645
33,1,1,-4530.413996970416
33,0,2,12579.548323582934
52,0,1,11317.213414941632
49,0,2,2097.274792413101
40,1,3,10062.033582455113
42,0,3,11896.615195223216
60,0,2,17002.909598490125
45,0,3,10090.926895017354
62,0,3,14698.837383422724
19,0,1,6463.592653081063
20,1,2,7239.084076935353
48,1,1,8908.049703173057
50,1,1,-3545.7381072786557
50,0,1,9566.055318769762
64,0,2,8866.709111929615
52,1,3,110.41822628042792
53,0,2,16007.999830576759
43,0,3,7153.992700340532
29,1,3,8384.606656147318
61,1,2,2395.2022777116763
63,1,3,8544.68843377632
28,1,3,-5547.085373563556
23,0,2,1442.01213535539
42,0,1,3431.6546796553916
63,0,3,11521.393174746265
51,0,2,14561.32331319405
52,1,2,-1798.7545951663033
38,0,3,3834.010023566396
35,1,2,10273.30310207204
25,1,2,10160.587426374164
51,0,3,2339.454674438254
65,1,2,9226.319377518334
31,0,1,-1303.5979426637005
36,1,2,-3084.6593297236814
37,0,2,1865.7784324393406
21,0,3,-946.7780680322612
55,0,2,4284.604410160178
49,0,1,3872.6147835163583
43,1,1,7399.626412235721
45,0,1,14382.905064407638
29,0,3,7307.809212674967
27,0,3,5220.659673618985
58,0,2,7334.406846194018
52,0,2,18780.004294782673
50,1,3,13101.535772913787
31,1,3,6586.074500569047
57,0,3,12856.789457545106
40,1,3,2154.482233017581
35,1,2,4214.372441613326
61,0,3,14302.315413795382
29,1,1,12280.613437288743
59,1,3,263.7188588907211
53,0,1,4450.3940419658975
42,0,1,-5303.276912528692
54,0,2,3533.155135725887
57,1,3,8576.723202154359
39,1,3,6619.658520394808
23,0,1,-1085.6098233918365
33,0,3,6083.767476477953
40,0,2,5154.198518093875
26,0,3,3213.7466743900436
60,1,3,11153.637198502318
52,0,3,5866.823152249579
46,0,2,-36.18269194001459
31,1,1,4386.816635426764
22,1,2,-2099.3192639308836
38,1,2,-2129.213754465228
23,0,2,9586.155508595468
18,1,3,5769.245475539578
48,1,1,7443.778179893748
62,0,1,10396.147008493186
58,0,3,14869.903354041697
45,0,2,4277.712042032577
20,1,3,2664.2839917048914
55,0,3,9199.903746531192
40,0,3,5683.487166849036
57,0,1,4339.765111471541
21,1,3,9014.546564671695
23,1,2,4947.161829982491
29,0,3,4470.946073819189
29,0,1,5285.8631303222855
24,1,2,-2782.72868378205
45,1,3,6971.841359348529
43,0,2,15954.01095627442
65,0,3,9299.048714641069
24,0,2,3505.276438172489
20,0,2,8363.992411479781
30,0,1,6506.8086217211585
58,0,2,6476.530857607126
28,0,3,8390.710609353606
56,0,1,55.046107205957924
40,0,1,7361.056416054557
64,0,1,6368.733007483551
18,0,2,588.4559995912123
51,0,2,7741.948709617931
48,0,1,-1790.8978089297643
50,0,3,12593.596037962168
64,0,3,11904.821428947824
53,1,1,5681.087509568817
53,1,2,8599.400878543252
31,0,1,7031.845336423576
54,0,3,7675.864172495488
49,0,3,13383.036190417923
45,0,2,9847.196110836721
18,0,1,-5475.24910876602
64,0,2,5026.974612721633
24,1,1,95.19625464280625
33,1,2,1097.541663866883
49,0,1,11278.940597148783
41,1,1,2811.3560095839757
31,1,1,-2442.9076898952208
64,0,1,7266.144682424619
32,1,3,5278.704657098066
18,0,2,7241.291185973489
45,0,1,5517.054137256276
36,0,2,17560.31388423597
24,0,2,4109.637002901992
35,1,3,5677.307454385284
64,0,3,1963.7518215350565
30,0,2,3517.908895435023
35,1,2,10290.72984621233
21,1,3,1996.658008784288
21,1,1,1506.8268335288901
44,1,3,13844.254850749148
33,1,1,9658.462192876814
31,0,3,9165.313927706735
31,0,2,11321.321948300623
24,1,1,3014.6516324998865
62,1,2,8955.716298538468
31,1,2,5494.045176123537
59,1,2,6824.907548446534
62,0,1,715.4758501554816
23,0,1,2531.4806048216687
60,0,3,21116.86277678912
55,1,3,8461.851741687738
44,0,3,6178.003367650948
28,0,3,5895.828380717252
48,1,1,11125.171861003553
20,1,3,-816.9796160878195
18,1,2,642.2396628062274
33,1,1,3288.5864982711123
61,0,1,2386.7335219094794
44,0,2,4034.8894373427943
63,0,1,4617.555605777834
20,0,3,4448.4866158363775
25,1,1,619.5131798112225
33,1,1,10499.433827772289
64,0,3,12569.869328788656
19,1,1,-693.8029762182377
46,0,3,4470.875868683871
33,1,2,1423.4760083507672
46,0,2,3305.9723437640346
48,1,1,5571.785976055988
59,0,2,1353.8380269626532
28,0,1,10894.007730125062
49,0,3,9931.576725893588
41,1,2,4449.756580959934
36,0,1,6875.122736768184
49,0,2,9133.093462934532
27,1,2,14030.76492780331
49,1,2,13752.712482755549
40,0,1,7866.1957106268055
50,1,2,14141.655641875552
47,0,2,5983.8992784385155
47,1,3,3947.5698084755936
24,0,3,3492.464300106316
33,1,2,8524.340554890492
60,1,2,12920.84739017088
18,0,2,4523.108131890165
47,1,1,-1612.8771923938975
51,0,1,8850.02292890616
51,1,3,5626.517364629475
55,0,2,9138.093811710512
48,0,2,6440.323040800112
25,1,1,8769.585448295116
37,0,2,11979.200519247517
63,1,1,6014.789860108907
46,1,2,5301.18460990946
48,1,3,2653.626951212058
38,1,2,6914.737035061361
43,0,1,3259.545414618028
48,0,2,6379.731714880141
37,1,1,5969.046816996068
39,1,1,3408.153130121056
57,0,3,2361.1251151566867
43,1,1,8632.69766569742
34,1,1,-1938.0985257432567
42,1,3,-256.8920617651547
54,0,1,13321.37115461236
44,0,1,-3010.9261540931875
20,0,3,6595.639394864338
41,0,2,12762.742092027729
42,0,1,-199.95894009762105
27,1,3,9073.502875424812
53,0,3,13708.585389852717
59,0,2,464.16076699035966
35,0,2,4855.941846193438
62,0,3,-22.48646164200909
34,0,2,2622.694846614402
31,0,1,7653.5820654933505
36,1,3,9804.03394850888
35,1,2,8029.791409392616
40,0,1,1127.4357421448199
25,0,2,6998.711792821449
33,0,1,6497.766118553815
42,1,2,4611.106035634506
60,0,1,-1358.4965694336806
49,0,1,-5391.7222704629385
36,0,3,4583.796149060009
35,1,3,6338.219940229207
49,0,2,5640.325617880443
63,1,3,11907.098200029868
57,0,1,2223.439129119364
32,1,1,848.7097464500307
38,0,2,3999.1685105332926
28,1,2,8319.353779479303
46,1,3,3456.935794075327
49,0,2,8917.202261898705
23,0,2,14725.408458759819
36,1,3,13122.98516833596
33,0,2,7961.521485822964
29,1,3,4428.785206843224
32,0,1,-11616.82888550684
28,1,2,6348.8900500798245
56,0,2,10951.430276801708
27,0,1,-1323.661066249636
54,0,3,9058.267701211396
41,1,3,8113.653118861118
53,1,3,6202.378162038618
18,1,3,16421.003705462223
63,0,3,4070.0154389516647
34,1,2,8428.084393790845
31,1,1,8180.891123234832
55,0,2,6911.772053793002
42,1,2,10507.863835288397
54,0,2,9222.987236718802
52,0,1,14145.958531512852
39,1,3,12904.472907540072
64,0,2,5537.6477149937255
24,0,1,5726.387701566889
28,0,2,916.5008790943361
27,0,2,-4.613286481903742
31,1,2,9431.417664304015
52,1,3,2553.8852401409094
63,1,3,3443.7738059466155
53,0,3,-265.394833711036
23,1,3,1456.0128004892172
22,0,3,1702.6533229578117
59,0,1,10627.193733098822
24,1,3,6646.688709611237
32,0,1,7609.0372647478
38,1,2,-687.4118384051153
35,1,3,16816.140791975362
18,1,2,9048.845857823373
21,1,1,9719.187668695049
28,0,2,-2419.4498461941394
27,0,1,3474.9820700174682
62,1,3,15144.300673126456
36,1,2,5646.388823243805
59,0,1,7585.248473882275
47,1,3,13805.449518825455
58,1,3,5458.940532096688
58,0,1,13316.129780677082
37,1,3,6524.037286046934
44,1,2,6253.704307974824
29,0,3,2781.3666621854454
31,0,3,16017.750715195429
51,0,3,8998.043722797187
59,1,2,2666.4227723155373
55,1,3,7008.816640722777
19,0,3,14482.107355176584
49,1,1,15554.56226138881
35,1,1,3554.3754297591736
38,0,2,6027.467832318909
63,1,2,-430.5620059515095
28,1,2,13895.401914015236
47,1,1,8555.418089513489
36,0,3,-1910.5530345934494
65,0,3,6525.992053366957
57,0,2,-5671.959699598756
47,1,3,2037.8205093192237
52,1,1,6943.842481059538
21,0,2,2114.5798523179487
38,0,2,8342.425719112514
22,0,3,8093.8787339758055
53,0,2,11266.371955998917
44,1,3,18574.897680131784
24,0,2,6022.363998556116
48,1,2,11688.360333892211
37,1,2,1166.9645656856055
42,1,3,7198.3166740164625
55,1,3,10996.041636825124
42,0,3,4744.194017806774
34,0,2,2706.716849854273
63,1,1,11154.800173291213
54,0,3,12785.901510394951
32,0,3,-473.88123395785897
27,1,1,5406.4366352846555
51,0,3,9207.691402667631
61,1,3,10854.743130103812
60,0,3,12810.294296030734
24,0,2,3016.117681104478
56,0,1,3892.7588647355274
42,0,3,7424.65993146201
56,1,2,926.1132489189822
63,0,2,13571.946568809952
61,0,2,6769.748565098656
45,1,3,15085.788570221837
59,1,1,14926.217115542731
44,1,3,-2682.001444343039
54,1,1,6616.657695487087
56,1,2,10329.864477669893
55,1,3,7894.554573130925
45,0,1,3893.832040266851
51,1,3,18536.914133766564
46,1,3,11125.535709938958
62,0,2,9824.797586187244
65,0,1,10392.4759340289
25,0,1,10099.340664678959
30,0,1,743.2353926464921
63,1,2,13762.263088090549
54,1,1,9146.747014095257
20,1,1,2075.1359353657604
31,1,3,8560.215568996537
49,0,3,14208.20563773677
40,0,3,7966.388569352088
40,1,2,8885.83569904145
30,0,2,13965.158719220206
58,0,3,4901.031989742303
56,0,1,4297.990139448628
38,0,1,6012.4653122569325
60,1,2,9111.551904976663
65,1,2,16409.967557155593
48,0,3,14444.25073528435
24,1,2,-2829.5869102633405
53,0,2,9934.584343388775
36,0,3,2867.474222670373
39,1,2,16785.36981479532
41,0,2,9679.849183747356
41,1,1,7493.20900761548
38,1,2,6445.302804899444
60,0,3,8791.857779837732
30,1,1,-9054.284666596172
23,0,2,7305.291634542315
45,0,3,9354.804948185338
49,1,1,6714.124661135119
30,1,3,5484.289278764836
51,0,2,4819.667630162861
49,0,3,11561.902162839962
31,0,3,6754.545509347032
49,0,3,3300.2823968052444
62,0,2,16158.162561174824
22,0,3,-2724.1711482928476
52,1,2,9336.493620268813
21,0,3,7338.211640473685
31,0,1,6323.780463458162
35,1,3,12688.974106707461
28,1,3,-59.20157142105381
36,1,2,1723.2897183278578
19,1,2,-3680.6028107870006
51,0,3,9636.671861992394
20,0,1,3859.409778727279
46,1,1,8565.978352317934
40,0,3,14938.302745392555
65,1,3,5512.979586038008
18,1,2,6799.924632121963
59,0,2,-47.60638161128554
23,1,2,1228.5493495990422
34,0,1,7193.737627539847
36,0,1,7813.865143830923
61,0,3,8127.9763510029825
65,1,2,10364.123497887944
19,0,1,1466.4007587373721
32,1,2,986.8801501754942
40,0,2,7579.222807297212
36,1,2,7667.491697595253
50,0,2,6358.422214684522
23,0,1,6483.531831242699
36,0,1,11602.325100481867
47,0,1,6983.430832604085
39,1,3,7047.457222636777
20,0,1,9412.722931984958
22,0,3,8251.435101326528
47,1,3,13545.117089636522
20,1,3,7439.85344227462
56,1,1,3971.5383866932193
56,0,1,7187.113691993778
45,0,2,14411.371644525429
18,1,1,6299.414435180435
39,1,3,12748.815341289519
62,0,2,9750.263546917273
62,0,1,15596.288233744532
64,1,2,10281.346469856691
56,1,2,-1128.1934658424052
34,1,1,6066.159520189584
59,1,1,15997.191601457906
45,1,3,16836.58871935321
47,1,3,15915.128152338097
57,0,2,6483.989015653064
25,0,2,4590.090524745517
44,1,1,8022.533178688853
58,0,1,6122.993080118907
62,0,3,17087.345375686597
42,1,2,10021.655246625975
30,1,3,4479.261677698893
51,1,2,13552.11059836096
56,1,1,6590.615175580386
24,0,3,12123.449030942178
39,0,1,3137.962533355386
50,0,2,14401.161513932726
63,1,1,2421.2550817391266
55,1,3,2657.972136763059
48,0,2,4207.301073205725
62,0,3,9456.722005295702
50,1,1,9819.56665743763
39,0,3,1155.6058462891933
44,1,2,2584.779100582785
44,1,3,5058.010026222736
38,0,1,6531.608952281924
52,0,3,4032.0035561701025
64,0,1,11150.488656159576
27,0,2,9028.720393677515
64,0,3,3211.0831372844823
45,1,2,20959.729315676108
57,1,3,14887.077077964139
54,0,2,9428.937613743867
58,1,3,14743.349328004839
50,0,1,12122.800751342023
25,1,3,7786.524347168841
54,1,1,-3938.0624846650153
58,0,3,3053.998186819311
50,0,1,5527.41942646504
36,1,2,14764.934305311612
47,1,1,5087.884564517519
31,1,1,-6015.293075366286
31,1,3,4579.285603730013
53,1,1,5120.468680476539
24,0,2,-1021.8714978304861
60,0,1,13434.021923999873
51,0,2,10087.286061091268
49,1,2,-369.0415407793698
59,0,1,12647.767810507326
50,1,3,10681.027974089619
31,0,2,13968.83304724751
42,1,2,11537.299128380968
45,0,2,3743.302604868101
59,0,2,10952.384103052162
56,1,2,4669.799643793676
47,1,2,9136.903926386862
48,0,2,7645.047666729743
41,0,2,15845.390260958404
21,1,1,1416.8424989081245
31,1,2,-2743.840493685726
26,0,1,2231.4093603851843
53,0,2,5508.605775833733
23,0,3,10120.263322380171
41,0,3,3842.8604408188226
43,0,1,7735.7332671433405
51,0,3,15771.50937465415
18,1,3,1650.5922337276697
40,0,2,6477.354359512348
34,0,1,12980.579631921124
53,1,1,3873.307483493801
54,1,3,5990.3453221214
62,1,2,-2294.7372204922394
37,1,2,13533.983795038133
43,0,2,10634.663658980244
28,1,1,8492.615174775363
37,1,2,2868.655103458992
18,1,2,10064.254206720503
61,1,3,11570.405886850613
30,0,2,1310.7188682303135
53,0,3,9052.965331546324
61,1,1,8169.257211086432
55,0,2,8057.994509987065
30,1,3,9374.149416144479
31,1,3,5833.730155808172
29,0,2,10976.181185873396
51,1,2,11963.22772812925
44,0,3,7117.668698553388
29,0,1,-100.95417378468301
55,1,1,3651.761088901211
53,1,2,9320.291554387913
18,0,2,-3059.8284962450916
43,0,1,3109.9670541545383
57,1,3,12393.094301227553
57,1,2,4699.593934943937
38,1,3,10785.888244363696
49,0,2,13133.637401309916
42,1,3,5442.580375698302
29,0,1,3309.556399221228
42,0,2,6341.261029094694
43,1,3,7919.020881110382
53,1,1,8477.447696435078
33,1,1,-7002.16067990675
31,0,1,9566.966184809298
63,1,3,9176.561616830553
51,1,3,13917.86013536194
41,1,2,7388.188055393401
25,0,3,2386.9993229139927
44,0,3,12496.208694874804
56,0,2,1666.8762164898799
30,0,3,-949.9106890563398
46,1,2,7719.796713098449
48,0,2,7213.685913034045
60,1,2,11730.518992157038
36,1,3,16067.41765340766
27,1,2,858.0889799004826
60,1,3,13025.622777881248
65,0,1,6957.279002458452
57,1,2,-111.94639896053013
51,1,1,11268.281910702503
63,1,2,12211.88620305665
60,1,3,8502.716618489812
18,0,2,15715.9153477924
36,1,3,3101.1475576887437
18,1,2,9042.521916833155
41,1,3,9561.967557707812
42,1,2,3348.5649216843676
21,0,1,11337.489220022453
41,1,3,12970.056278222695
56,0,2,4222.732067629496
37,1,2,5650.243635546731
50,0,3,8931.543305668398
45,1,2,5068.099118772883
60,1,3,2898.0670725490036
62,0,1,1988.4434589291732
52,0,2,-3490.067589612234
41,1,1,2703.7453242867537
57,1,3,5954.021581738549
61,1,1,8149.781379329084
19,1,3,-4236.468391852442
40,1,3,12762.175487029683
50,0,1,642.8489337249421
31,0,3,7190.470711042276
32,1,3,4151.044232531753
49,0,1,7838.309274637942
40,1,2,1290.4099921176721
21,0,1,9217.179873450536
37,0,2,6537.585525400967
48,0,3,2512.3268579723053
24,0,1,6516.786854019389
18,0,2,11052.764855641946
22,1,3,7717.062895586436
31,1,3,1037.0348601709093
47,1,1,498.48904422795476
55,1,3,8931.259137370163
40,1,1,7133.973957976184
24,0,3,5428.302729009725
61,0,2,15573.894222711908
56,1,2,3334.3230920624965
33,0,1,5025.422791975245
26,1,3,3501.024490611343
56,0,2,8143.833509645625
63,1,1,6832.778617122168
51,0,1,2831.3477486859742
48,1,1,13106.631281828635
62,0,1,625.819128603106
24,1,3,1069.3746222446434
19,1,3,6661.59074717381
23,0,1,-635.9229949484752
61,1,1,10725.113614254711
51,0,2,4319.3854012855345
34,1,2,15011.881116755965
43,0,2,6788.051296171576
29,1,1,849.0086992938241
37,1,1,6537.995154081834
58,0,1,11594.935062143506
63,1,3,5253.875410455808
52,1,2,5459.306581092699
52,0,2,3870.0997213892792
46,1,2,14296.341377256529
65,1,1,13334.074041180418
55,0,2,-5427.539736978746
48,0,2,2458.0849403334632
57,0,1,7366.539264873082
30,0,1,4659.054662807313
43,1,3,12817.631144695717
39,1,1,8740.698173552602
25,1,1,11803.02175384331
57,0,1,7931.74519120686
24,1,1,3057.9891684619
22,0,1,-5381.140220712465
18,0,3,12712.483786952838
62,0,3,12625.471054610805
57,0,2,13101.208191818921
28,0,3,1622.709629460228
49,0,1,5229.168113785162
24,0,1,-9564.21215485737
46,0,3,12815.965837416708
47,1,1,9390.215794233796
38,1,2,11307.716153299205
56,0,2,2052.747773931067
65,1,3,6287.9560861485315
61,1,3,12449.938519810516
60,0,2,-1774.802644613681
58,0,3,8767.70468895418
56,0,2,8405.244200783842
37,0,3,10052.300381232864
39,0,2,6785.415677592795
46,0,2,9085.04497345254
63,1,3,16035.90801117017
21,0,2,-768.0929743580946
20,1,2,4579.355485228172
26,0,1,644.5095501467781
22,1,1,193.8740527447594
20,1,2,1944.9090431706895
42,0,1,5309.443539370834
49,0,1,9444.395841023917
50,1,2,7999.998692163028
35,0,3,8427.684507257056
62,0,3,5946.429616938838
53,0,2,7703.995134407451
58,1,3,11903.002465235428
46,0,3,18352.073831330457
56,1,2,8725.497317204894
64,1,1,7571.496594888235
62,1,2,10537.818634505422
19,1,2,10810.7307114776
28,1,3,11358.398312328356
48,1,1,12178.750465597062
21,1,1,8669.714963365355
46,1,2,10246.816985191632
20,0,1,434.2358215748204
19,1,3,2852.6992828552297
61,1,1,5559.212623327564
53,1,2,14920.96617475705
31,0,3,2715.480746964136
65,0,3,11117.366007092844
21,0,3,6724.668643815717
61,1,2,10309.81559060031
47,0,3,-752.8381280428948
36,0,2,3086.986598527418
36,1,2,4712.201403838638
61,1,2,10112.088776510793
48,1,3,6906.139867900709
32,0,3,-2566.1108712114783
46,0,3,11931.568892124746
20,1,2,3044.955802931172
36,1,1,10027.950204995956
39,1,1,4880.781239604639
64,0,1,-1904.6976101519922
37,0,3,5462.341250624496
24,1,2,2842.8574714419046
21,1,2,-1673.3310052649158
18,0,1,7663.345331914453
58,0,2,8756.92730718793
24,1,1,12028.106184696164
39,1,1,1591.22368229753
54,0,1,3917.034274719066
47,0,1,5267.283745682311
26,1,1,4760.203761837092
44,1,1,4228.805597901712
55,1,2,4889.507636149894
40,0,3,5557.606676914418
29,0,1,4570.301029464163
30,0,2,9859.07024763837
50,0,1,-1043.7667132539618
32,0,1,2412.6121535645652
33,0,1,1778.2346510796656
51,1,3,9023.085249490006
26,1,3,538.0376486962305
59,1,3,2243.2721475384596
44,1,2,12006.131249119571
65,1,2,13879.949995233017
32,1,3,10002.6445769294
52,1,2,5801.1027991931915
51,1,2,7717.502843022017
57,1,3,12499.152911714738
47,0,2,6410.571024668636
65,1,2,8467.97490106246
40,1,3,-73.13490038277814
26,0,2,755.1033868672976
49,0,2,5799.979444830648
52,1,2,15932.972711591907
49,0,1,6276.60921546698
62,0,3,13710.883687070791
33,0,2,5406.076832490556
49,1,3,7805.57263272809
42,0,1,3634.404249744427
47,0,2,9265.460398807032
54,1,3,-494.819059793821
54,1,1,10724.568401786837
52,1,1,5553.481829915689
62,1,2,3921.31472964182
25,1,2,2683.0575252193294
57,0,3,18683.91883145197
64,1,1,-1955.2801674913735
53,0,1,13342.318672081607
42,0,3,10482.220847206001
35,0,2,11850.30385476372
56,1,3,14296.248555599448
27,0,1,6394.0743752454855
18,1,3,1620.919113564727
21,0,3,16192.290983022825
43,0,2,2789.899309043064
28,1,1,-6283.441875419121
32,1,1,11563.132311019303
49,1,3,13863.447320186937
32,0,2,5289.783806454189
45,0,2,11404.284006099791
40,0,2,6901.9347498968145
20,0,3,-1645.633576124439
49,1,1,10041.948476215895
37,0,1,3127.861542692097
31,0,1,-1674.2293997765391
52,0,2,11575.37917210134
57,0,1,8790.047657147767
59,0,2,6449.041035617738
26,0,2,3157.756035570411
64,0,3,17401.74896163537
41,1,3,12671.569647089149
58,1,1,7123.721058842423
21,1,3,10852.65679804541
29,1,2,7958.676965585977
41,1,2,323.8803485346298
18,0,3,14445.66843538623
31,0,3,10348.52848441112
48,1,3,9847.518649393442
27,0,3,1211.3263857404936
50,1,3,20226.996185817425
53,0,1,9939.59770944303
59,1,2,3316.069667218466
52,0,3,4047.989672587576
65,1,3,25443.88160843515
35,0,1,823.8627575951496
42,0,3,5911.167869869114
29,1,2,12410.7509187069
45,0,1,13002.746185379161
26,1,3,3391.7007439675244
41,0,3,49.58913677335386
37,0,2,8087.660620030779
43,0,2,7887.629121338169
22,0,3,10354.696283598758
44,1,1,4698.465239037595
45,0,3,11673.731227159109
54,1,2,4100.797843130775
57,0,3,5492.553469485174
24,0,1,-6114.519601356245
36,1,1,-2944.017444071522
39,1,3,8997.736418481607
35,0,3,5815.8493822334185
32,1,2,7693.678068223155
50,0,2,7597.519724775884
56,0,3,7019.547317859562
22,0,2,-66.95246947401029
57,0,1,1909.3031191511063
54,0,2,12820.897107161374
22,0,2,2094.5399245869435
54,1,2,6474.35354728083
60,0,2,15866.828445288636
24,1,3,6225.585660735102
19,0,2,4560.5752083208245
47,0,1,5456.753771822819
28,0,3,5711.015411262706
54,0,2,11902.778973269888
56,1,1,5855.12214345052
50,1,1,292.84663714787985
26,0,2,-505.4312134723805
28,0,2,10286.57606733454
29,0,3,-2602.12869015089
27,0,2,5202.201225605084
28,1,3,9003.95437002066
50,0,1,3266.8895507047837
37,0,1,-2527.7347273759806
22,1,1,1955.079294765047
64,0,3,12532.279666673956
41,1,1,1896.2977294320408
49,1,1,2239.046407667131
48,1,1,3913.8768701422
59,1,1,4169.497440848565
61,0,2,4132.3700201413085
31,1,2,11004.057155597433
36,0,2,140.83335607537083
59,0,2,5852.361845063676
41,1,1,1902.1122768280757
49,1,3,11651.210436823083
29,0,1,-1064.3957105314457
38,0,1,5921.093453311418
53,1,2,12731.192422453092
42,1,2,6477.381296848149
31,0,3,4771.900015809358
25,0,2,-1980.2060462496538
46,1,1,6400.916025957057
42,0,2,13130.30480777727
40,0,3,8742.723495741267
53,1,3,6091.749632130581
65,1,2,7562.2211134981135
29,1,2,4248.473345675089
29,0,2,4616.075619044651
35,0,3,2108.35565320308
53,1,1,9108.256477785566
65,0,1,4883.450854890998
36,1,3,2285.6823209404583
65,0,1,13693.290135376341
52,0,2,7529.578692174583
44,1,1,3411.131322167901
20,1,3,10764.048717488024
30,0,1,5329.307995420892
55,1,1,3517.317494914741
58,1,3,10203.890121058766
36,0,1,6649.405817261184
60,0,1,6845.726319963111
52,0,1,482.08537324035206
32,1,1,5312.87682659253
33,1,2,4976.848457740439
52,0,1,12705.462680311331
22,0,2,11132.222384131179
24,1,1,10713.204267900146
38,1,2,118.21016040364339
58,0,2,-6466.753292314763
18,1,1,3964.153312262788
42,0,1,8419.810378624148
47,0,3,11401.412956623968
36,0,1,-9030.919055207667
41,1,1,1703.086524172451
63,1,2,8583.740609490367
32,0,3,6239.568419878894
52,1,3,12986.529961665346
41,0,3,7546.864921356122
53,0,3,4116.872482820589
31,1,3,3922.656247844968
39,0,2,7096.37928292617
56,1,3,4183.6333367620655
25,0,2,4574.111614675814
65,0,1,11169.705612108137
33,1,2,5810.12032545288
63,1,2,16637.40922407213
34,1,2,1049.7335487475912
22,0,3,4368.441243098023
58,1,1,4585.556276679265
52,0,2,-285.81667222315264
54,1,3,19750.816562617485
35,0,3,12647.487414354175
38,0,3,-4108.989184075155
59,0,1,5733.637592139437
18,1,2,-5811.323871300885
34,0,3,17869.16895619077
25,1,1,12374.025842551038
46,0,1,13231.16371147447
37,0,1,11343.760357032479
54,0,1,4096.137369756172
56,0,3,15716.94122958131
22,0,3,6889.707526405124
27,0,1,5328.890650787875
23,0,2,5728.902376158383
24,1,3,3065.962009983974
52,1,2,-2553.5426347070443
44,0,3,8772.172462952494
59,0,3,5223.522139470068
38,1,3,14973.532714617155
41,1,1,6445.18287349808
46,1,2,10472.157210591917
44,1,2,3446.9574440622414
55,1,3,11952.187873388586
19,0,1,2259.6370271429796
42,0,1,5607.061144349159
19,1,1,-936.5204368592063
55,0,1,8968.48527223084
35,0,3,4391.883606791356
59,1,2,3559.043102262285
24,1,2,9876.727873953325
21,1,1,8004.993097172824
61,1,1,11243.255913747722
57,1,1,3414.579731807991
58,0,3,7929.627967510704
27,0,3,6946.059577498694
58,0,3,12228.15844418055
45,0,1,7695.307983707948
47,1,1,6600.440743347818
41,0,3,8456.998039220582
53,0,2,-2133.475760087873
33,1,2,5471.022111644786
50,1,3,7028.565352521437
27,1,2,11874.679868228093
65,1,2,3235.152056653523
38,1,1,954.7805351686889
44,1,3,7039.50099348668
38,1,2,3321.9987502323597
44,1,1,10115.452060848078
49,1,3,14721.359424735867
22,1,2,9163.893006668157
52,1,1,8953.386765518073
39,1,2,8536.512227712788
53,1,2,3805.5413531617764
27,1,2,-4355.67591671218
51,1,3,10274.070537753476
23,1,3,625.6355760698652
31,0,1,2357.5045788613666
54,1,3,7757.058044765794
36,0,1,454.7832794460637
